{-11.2353, 0.157762, -3.896148}
{-7.142924, 5.370842, 8.837685}
{-7.142924, -5.055319, 8.837685}
{-7.088444, 7.318592, 3.434284}
{-7.088444, -7.003068, 3.434284}
{-7.043288, 2.43228, -13.084114}
{-7.043288, -2.116756, -13.084114}
{-7.003009, -7.088537, -9.57432}
{-7.003009, 7.404061, -9.57432}
{-6.91275, -4.921497, -11.769758}
{-6.91275, 5.23702, -11.769758}
{-6.748326, -0.773916, -13.722677}
{-6.748326, 1.089439, -13.722677}
{-6.717259, -0.980799, 13.631949}
{-6.717259, 1.296322, 13.631949}
{-6.501923, -6.386781, -11.106254}
{-6.501923, 6.702305, -11.106254}
{-6.462802, -9.114251, -5.559761}
{-6.462802, 9.429774, -5.559761}
{-6.386744, 6.817545, 7.024327}
{-6.386744, -6.502022, 7.024327}
{-6.332365, -8.931576, -1.4744}
{-6.332365, 9.2471, -1.4744}
{-6.279639, -8.803244, -3.649006}
{-6.279639, 9.118768, -3.649006}
{-6.184166, 0.157762, 15.059256}
{-6.152224, 8.941493, -7.152617}
{-6.152224, -8.625969, -7.152617}
{-6.149501, -4.34597, -13.167796}
{-6.149501, 4.661493, -13.167796}
{-6.126895, -2.823493, 13.631949}
{-6.126895, 3.139017, 13.631949}
{-6.057335, -8.546406, -8.783142}
{-6.057335, 8.861929, -8.783142}
{-6.045427, 0.157762, -14.193285}
{-6.026871, -3.025782, -13.722677}
{-6.026871, 3.341305, -13.722677}
{-5.951349, 4.546418, 12.021607}
{-5.951349, -4.230894, 12.021607}
{-5.904241, -1.705593, -14.277558}
{-5.904241, 2.021117, -14.277558}
{-5.877444, 8.558753, 1.784151}
{-5.877444, -8.243229, 1.784151}
{-5.746148, 2.022432, 14.838052}
{-5.746148, -1.706909, 14.838052}
{-5.744412, 5.917979, 10.521163}
{-5.744412, -5.602455, 10.521163}
{-5.630564, -7.948725, 5.210969}
{-5.630564, 8.264249, 5.210969}
{-5.602332, -5.744432, -12.507403}
{-5.602332, 6.059956, -12.507403}
{-5.474494, -7.682625, -10.305946}
{-5.474494, 7.998148, -10.305946}
{-5.3083, 0.863238, 16.159709}
{-5.3083, -0.547715, 16.159709}
{-5.274308, -0.773916, -14.709569}
{-5.274308, 1.089439, -14.709569}
{-5.055163, -7.142894, -11.847009}
{-5.055163, 7.458418, -11.847009}
{-5.003438, -3.527627, 15.059256}
{-5.003438, 3.843151, 15.059256}
{-4.911229, 7.213936, 8.736053}
{-4.911229, -6.898412, 8.736053}
{-4.863195, 3.76453, -14.189088}
{-4.863195, -3.449006, -14.189088}
{-4.838523, 4.990263, -13.722677}
{-4.838523, -4.674739, -13.722677}
{-4.827279, -2.169218, -14.709569}
{-4.827279, 2.484741, -14.709569}
{-4.826202, 10.238909, -4.727954}
{-4.826202, -9.923385, -4.727954}
{-4.793227, -9.816107, -6.360965}
{-4.793227, 10.13163, -6.360965}
{-4.760983, 10.147572, -2.685274}
{-4.760983, -9.832048, -2.685274}
{-4.717936, 2.705933, 16.159709}
{-4.717936, -2.390409, 16.159709}
{-4.674669, 5.154133, 13.631949}
{-4.674669, -4.838609, 13.631949}
{-4.658479, 9.814094, 0.091599}
{-4.658479, -9.49857, 0.091599}
{-4.644374, 0.157762, -15.141581}
{-4.590493, -9.532184, -7.972655}
{-4.590493, 9.847708, -7.972655}
{-4.561779, 0.157762, 17.039392}
{-4.432435, 1.568715, 17.260163}
{-4.432435, -1.253191, 17.260163}
{-4.413082, -8.95501, -9.57432}
{-4.413082, 9.270534, -9.57432}
{-4.3459, 6.465115, 12.204642}
{-4.3459, -6.149591, 12.204642}
{-4.328897, -1.259073, -15.060152}
{-4.328897, 1.574596, -15.060152}
{-4.307579, 9.322668, 3.434284}
{-4.307579, -9.007145, 3.434284}
{-4.238754, 6.278172, -13.08084}
{-4.238754, -5.962648, -13.08084}
{-4.054246, -8.182974, 7.024327}
{-4.054246, 8.498498, 7.024327}
{-3.911996, 8.568778, -11.106254}
{-3.911996, -8.253255, -11.106254}
{-3.818106, -3.639019, 16.159709}
{-3.818106, 3.954542, 16.159709}
{-3.769334, -0.311319, -15.443234}
{-3.769334, 0.626842, -15.443234}
{-3.750318, -2.632842, -15.141581}
{-3.750318, 2.948366, -15.141581}
{-3.733783, 0.863238, 18.01507}
{-3.733783, -0.547715, 18.01507}
{-3.660932, 2.900777, 17.035963}
{-3.660932, -2.585253, 17.035963}
{-3.638931, -3.818176, -14.709569}
{-3.638931, 4.133699, -14.709569}
{-3.58722, -7.196656, -12.507403}
{-3.58722, 7.512179, -12.507403}
{-3.527544, -5.003509, -14.277558}
{-3.527544, 5.319032, -14.277558}
{-3.445861, 5.174463, 14.835708}
{-3.445861, -4.858939, 14.835708}
{-3.436556, 1.790969, 18.01507}
{-3.436556, -1.475445, 18.01507}
{-3.411914, 7.598931, 10.521163}
{-3.411914, -7.283408, 10.521163}
{-3.322305, -1.706621, -15.443234}
{-3.322305, 2.022144, -15.443234}
{-3.189601, 11.048043, -3.896148}
{-3.189601, -10.73252, -3.896148}
{-3.175677, -10.394292, -5.534661}
{-3.175677, 10.709816, -5.534661}
{-3.123651, -10.517963, -7.162169}
{-3.123651, 10.833487, -7.162169}
{-3.106004, -10.172645, -1.247385}
{-3.106004, 10.488168, -1.247385}
{-3.035132, 0.157762, 18.769978}
{-3.025709, 6.342483, 13.631949}
{-3.025709, -6.026959, 13.631949}
{-2.989102, 0.157762, -15.672855}
{-2.984593, 10.381088, 1.657598}
{-2.984593, -10.065564, 1.657598}
{-2.970162, 10.05923, -8.750133}
{-2.970162, -9.743707, -8.750133}
{-2.894293, -0.780399, -15.744886}
{-2.894293, 1.095923, -15.744886}
{-2.8521, 1.107781, 18.575178}
{-2.8521, -0.792257, 18.575178}
{-2.82341, -6.126963, -13.722677}
{-2.82341, 6.442487, -13.722677}
{-2.768829, -9.363615, -10.365498}
{-2.768829, 9.679138, -10.365498}
{-2.752688, 9.36998, 5.222001}
{-2.752688, -9.054456, 5.222001}
{-2.723996, -2.536837, -15.443234}
{-2.723996, 2.852361, -15.443234}
{-2.632774, -3.75041, 17.260163}
{-2.632774, 4.065933, 17.260163}
{-2.582065, -3.656613, -15.05858}
{-2.582065, 3.972137, -15.05858}
{-2.536726, 3.039578, 18.01507}
{-2.536726, -2.724054, 18.01507}
{-2.477929, -8.417224, 8.837685}
{-2.477929, 8.732748, 8.837685}
{-2.470386, -8.162495, -11.773417}
{-2.470386, 8.478019, -11.773417}
{-2.440677, 2.013223, 18.769978}
{-2.440677, -1.697699, 18.769978}
{-2.390338, -1.672554, -15.67161}
{-2.390338, 1.988078, -15.67161}
{-2.390326, -4.718003, -14.709569}
{-2.390326, 5.033527, -14.709569}
{-2.191237, -0.073569, 19.196326}
{-2.191237, 0.389092, 19.196326}
{-2.169146, 5.142892, 16.159709}
{-2.169146, -4.827369, 16.159709}
{-2.155572, -0.311319, -15.918147}
{-2.155572, 0.626842, -15.918147}
{-2.119277, -7.250417, -13.167796}
{-2.119277, 7.565941, -13.167796}
{-2.113517, 7.348158, 12.023949}
{-2.113517, -7.032634, 12.023949}
{-2.008987, -0.768851, -15.918147}
{-2.008987, 1.084375, -15.918147}
{-1.89401, 1.316823, 19.196326}
{-1.89401, -1.001299, 19.196326}
{-1.707662, 6.064573, -14.191588}
{-1.707662, -5.749049, -14.191588}
{-1.706534, -3.322346, 18.01507}
{-1.706534, 3.637869, 18.01507}
{-1.705517, 6.219851, 15.059256}
{-1.705517, -5.904328, 15.059256}
{-1.697675, -2.440832, -15.744886}
{-1.697675, 2.756355, -15.744886}
{-1.679801, -2.400792, 18.573832}
{-1.679801, 2.716316, 18.573832}
{-1.598949, 1.72625, 19.196326}
{-1.598949, -1.410727, 19.196326}
{-1.515881, 11.187241, -2.685274}
{-1.515881, 11.299473, -4.727954}
{-1.515881, -10.983949, -4.727954}
{-1.515881, -10.871717, -2.685274}
{-1.482906, -10.876671, -6.360965}
{-1.482906, -10.527796, -7.972655}
{-1.482906, 10.84332, -7.972655}
{-1.482906, 11.192194, -6.360965}
{-1.475392, -3.436665, -15.443234}
{-1.475392, 3.752188, -15.443234}
{-1.420421, 0.157762, 19.4673}
{-1.41685, 0.157762, -16.091408}
{-1.413377, 10.249915, 3.434284}
{-1.413377, 10.853763, 0.091599}
{-1.413377, -10.538239, 0.091599}
{-1.413377, -9.934392, 3.434284}
{-1.410678, -1.599067, -15.918147}
{-1.410678, 1.914591, -15.918147}
{-1.347342, -0.304899, 19.622674}
{-1.347342, 0.620423, 19.622674}
{-1.335952, 0.629237, -16.029484}
{-1.335952, -0.313713, -16.029484}
{-1.305494, -9.950622, -9.57432}
{-1.305494, -9.088328, -11.106254}
{-1.305494, 9.403852, -11.106254}
{-1.305494, 10.266146, -9.57432}
{-1.260975, 4.651244, 17.038003}
{-1.260975, -4.335721, 17.038003}
{-1.253108, -4.432498, -15.141581}
{-1.253108, 4.748021, -15.141581}
{-1.160044, -9.110222, 7.024327}
{-1.160044, -8.004864, 10.521163}
{-1.160044, 9.425745, 7.024327}
{-1.160044, 8.320387, 10.521163}
{-1.123681, -0.757303, -16.091408}
{-1.123681, 1.072827, -16.091408}
{-1.120338, 1.075649, 19.466365}
{-1.120338, -0.760125, 19.466365}
{-1.001249, 2.209653, -15.918147}
{-1.001249, -1.894129, -15.918147}
{-0.980718, -8.031729, -12.507403}
{-0.980718, -6.717326, -13.722677}
{-0.980718, 7.03285, -13.722677}
{-0.980718, 8.347253, -12.507403}
{-0.78843, 3.154831, -15.672351}
{-0.78843, -2.839307, -15.672351}
{-0.780293, -2.894282, 18.769978}
{-0.780293, 3.209805, 18.769978}
{-0.773839, 5.589922, 16.159709}
{-0.773839, 7.063939, 13.631949}
{-0.773839, -6.748416, 13.631949}
{-0.773839, -5.274398, 16.159709}
{-0.768757, -2.009018, 19.196326}
{-0.768757, 2.324542, 19.196326}
{-0.757221, -1.123754, 19.622674}
{-0.757221, 1.439278, 19.622674}
{-0.754413, 1.427905, -16.029287}
{-0.754413, -1.112382, -16.029287}
{-0.629505, 0.157762, -16.14595}
{-0.594751, -0.073569, 19.755711}
{-0.594751, 0.389092, 19.755711}
{-0.547634, -3.733901, -15.443234}
{-0.547634, 4.049424, -15.443234}
{-0.547634, 5.62389, -14.709569}
{-0.547634, -5.308367, -14.709569}
{-0.48292, -0.299771, -16.14595}
{-0.48292, -0.299771, -16.14595}
{-0.48292, 0.615294, -16.14595}
{-0.48292, 0.615294, -16.14595}
{-0.316306, 1.661061, 19.466911}
{-0.316306, -1.345538, 19.466911}
{-0.311227, -2.155602, 19.196326}
{-0.311227, 2.471126, 19.196326}
{-0.311227, 4.084899, 18.01507}
{-0.311227, -3.769375, 18.01507}
{-0.304823, 1.66295, -16.091408}
{-0.304823, -1.347427, -16.091408}
{-0.299691, -0.482996, 19.755711}
{-0.299691, 0.79852, 19.755711}
{-0.276501, 0.467901, -16.16352}
{-0.274631, -0.151043, -16.16368}
{-0.073491, 0.910356, -16.14595}
{-0.073491, 0.910356, -16.14595}
{-0.073491, 2.506889, -15.918147}
{-0.073491, -2.191365, -15.918147}
{-0.073491, -0.594832, -16.14595}
{-0.073491, -0.594832, -16.14595}
{0.002921, -0.346237, -16.163966}
{0.015289, 0.621526, -16.166882}
{0.15784, -11.235378, -5.559761}
{0.15784, -11.010914, -1.4744}
{0.15784, -10.537629, -8.783142}
{0.15784, -9.803219, 5.210969}
{0.15784, -8.813041, -11.847009}
{0.15784, -7.592504, 12.204642}
{0.15784, -6.184236, -14.277558}
{0.15784, -4.644469, 17.260163}
{0.15784, -3.035304, -15.744886}
{0.15784, -1.416923, 19.622674}
{0.15784, -0.62958, 19.755711}
{0.15784, 0.157762, 19.888747}
{0.15784, 0.945104, 19.755711}
{0.15784, 1.732446, 19.622674}
{0.15784, 3.350827, -15.744886}
{0.15784, 4.959993, 17.260163}
{0.15784, 6.499759, -14.277558}
{0.15784, 7.908027, 12.204642}
{0.15784, 9.128565, -11.847009}
{0.15784, 10.118743, 5.210969}
{0.15784, 10.853153, -8.783142}
{0.15784, 11.326438, -1.4744}
{0.15784, 11.550902, -5.559761}
{0.15784, 0.157762, -16.200492}
{0.15784, 1.726125, -16.029619}
{0.15784, -1.410602, -16.029619}
{0.15784, 3.318577, 18.5761}
{0.15784, -3.003053, 18.5761}
{0.15784, -10.92475, -3.647838}
{0.15784, 4.869239, -15.061219}
{0.15784, -4.553716, -15.061219}
{0.15784, 6.359692, 14.839647}
{0.15784, -6.044169, 14.839647}
{0.15784, -7.405572, -13.086339}
{0.15784, 7.721096, -13.086339}
{0.15784, 11.020333, -7.155758}
{0.15784, -8.567978, 8.739695}
{0.15784, 8.883501, 8.739695}
{0.15784, -9.535519, -10.311872}
{0.15784, 9.851043, -10.311872}
{0.15784, 10.547507, 1.786862}
{0.15784, -10.231984, 1.786862}
{0.15784, -10.704809, -7.155758}
{0.15784, 11.240274, -3.647838}
{0.242927, -0.119052, -16.18043}
{0.266271, 0.510523, -16.174926}
{0.389172, -2.191365, -15.918147}
{0.389172, -0.594832, -16.14595}
{0.389172, -0.594832, -16.14595}
{0.389172, 0.910356, -16.14595}
{0.389172, 0.910356, -16.14595}
{0.389172, 2.506889, -15.918147}
{0.524581, 0.419631, -16.169275}
{0.615371, -0.482996, 19.755711}
{0.615371, 0.79852, 19.755711}
{0.620503, -1.347427, -16.091408}
{0.620503, 1.66295, -16.091408}
{0.626907, -3.769375, 18.01507}
{0.626907, -2.155602, 19.196326}
{0.626907, 2.471126, 19.196326}
{0.626907, 4.084899, 18.01507}
{0.631987, 1.661061, 19.466911}
{0.631987, -1.345538, 19.466911}
{0.798601, -0.299771, -16.14595}
{0.798601, 0.615294, -16.14595}
{0.798601, 0.615294, -16.14595}
{0.863314, 4.049424, -15.443234}
{0.863314, 5.62389, -14.709569}
{0.863314, -5.308367, -14.709569}
{0.863314, -3.733901, -15.443234}
{0.910424, -0.073573, 19.755711}
{0.910424, 0.389096, 19.755711}
{0.945185, 0.157762, -16.14595}
{1.070094, 1.427905, -16.029287}
{1.070094, -1.112382, -16.029287}
{1.072902, -1.123754, 19.622674}
{1.072902, 1.439278, 19.622674}
{1.084438, -2.009018, 19.196326}
{1.084438, 2.324542, 19.196326}
{1.089519, -6.748416, 13.631949}
{1.089519, -5.274398, 16.159709}
{1.089519, 5.589922, 16.159709}
{1.089519, 7.063939, 13.631949}
{1.095974, -2.894282, 18.769978}
{1.095974, 3.209805, 18.769978}
{1.104111, 3.154831, -15.672351}
{1.104111, -2.839307, -15.672351}
{1.296399, -8.031729, -12.507403}
{1.296399, -6.717326, -13.722677}
{1.296399, 7.03285, -13.722677}
{1.296399, 8.347253, -12.507403}
{1.316929, -1.894129, -15.918147}
{1.316929, 2.209653, -15.918147}
{1.436014, 1.075652, 19.466365}
{1.436014, -0.760129, 19.466365}
{1.439361, -0.757303, -16.091408}
{1.439361, 1.072827, -16.091408}
{1.475725, -8.004864, 10.521163}
{1.475725, -9.110222, 7.024327}
{1.475725, 8.320387, 10.521163}
{1.475725, 9.425745, 7.024327}
{1.568788, 4.748021, -15.141581}
{1.568788, -4.432498, -15.141581}
{1.576656, -4.335721, 17.038003}
{1.576656, 4.651244, 17.038003}
{1.621175, 9.403852, -11.106254}
{1.621175, -9.950622, -9.57432}
{1.621175, -9.088328, -11.106254}
{1.621175, 10.266146, -9.57432}
{1.651623, 0.629238, -16.029484}
{1.651623, -0.313715, -16.029484}
{1.663007, -0.304907, 19.622674}
{1.663007, 0.620431, 19.622674}
{1.723886, 0.003539, 19.427133}
{1.723886, 0.311985, 19.427133}
{1.726358, -1.599067, -15.918147}
{1.726358, 1.914591, -15.918147}
{1.729057, -10.538239, 0.091599}
{1.729057, -9.934392, 3.434284}
{1.729057, 10.249915, 3.434284}
{1.729057, 10.853763, 0.091599}
{1.732531, 0.157762, -16.091408}
{1.754326, 0.157762, 19.329363}
{1.791072, 3.752188, -15.443234}
{1.791072, -3.436665, -15.443234}
{1.798586, -10.876671, -6.360965}
{1.798586, -10.527796, -7.972655}
{1.798586, 10.84332, -7.972655}
{1.798586, 11.192194, -6.360965}
{1.831561, -10.871717, -2.685274}
{1.831561, -10.983949, -4.727954}
{1.831561, 11.187241, -2.685274}
{1.831561, 11.299473, -4.727954}
{1.91463, -1.410727, 19.196326}
{1.91463, 1.72625, 19.196326}
{1.995481, -2.400792, 18.573832}
{1.995481, 2.716316, 18.573832}
{2.013355, -2.440832, -15.744886}
{2.013355, 2.756355, -15.744886}
{2.021198, -5.904328, 15.059256}
{2.021198, 6.219851, 15.059256}
{2.022214, 3.637869, 18.01507}
{2.022214, -3.322346, 18.01507}
{2.023342, 6.064573, -14.191588}
{2.023342, -5.749049, -14.191588}
{2.209682, -1.001303, 19.196326}
{2.209682, 1.316827, 19.196326}
{2.324651, -0.768859, -15.918147}
{2.324651, 1.084382, -15.918147}
{2.429197, 7.348158, 12.023949}
{2.429197, -7.032634, 12.023949}
{2.434957, -7.250417, -13.167796}
{2.434957, 7.565941, -13.167796}
{2.471236, -0.311326, -15.918147}
{2.471236, 0.62685, -15.918147}
{2.484826, -4.827369, 16.159709}
{2.484826, 5.142892, 16.159709}
{2.506909, -0.073573, 19.196326}
{2.506909, 0.389096, 19.196326}
{2.706006, 5.033527, -14.709569}
{2.706006, -4.718003, -14.709569}
{2.706011, -1.672561, -15.671609}
{2.706011, 1.988084, -15.671609}
{2.756358, -1.697699, 18.769978}
{2.756358, 2.013222, 18.769978}
{2.786067, -8.162495, -11.773417}
{2.786067, 8.478019, -11.773417}
{2.793609, -8.417224, 8.837685}
{2.793609, 8.732748, 8.837685}
{2.852406, -2.724054, 18.01507}
{2.852406, 3.039578, 18.01507}
{2.897746, 3.972137, -15.05858}
{2.897746, -3.656613, -15.05858}
{2.948454, -3.75041, 17.260163}
{2.948454, 4.065933, 17.260163}
{3.039677, 2.852361, -15.443234}
{3.039677, -2.536837, -15.443234}
{3.068368, 9.36998, 5.222001}
{3.068368, -9.054456, 5.222001}
{3.084509, -9.363615, -10.365498}
{3.084509, 9.679138, -10.365498}
{3.139091, 6.442487, -13.722677}
{3.139091, -6.126963, -13.722677}
{3.167762, 1.107784, 18.57518}
{3.167762, -0.792261, 18.57518}
{3.209942, -0.780415, -15.744886}
{3.209942, 1.095938, -15.744886}
{3.285842, 10.05923, -8.750133}
{3.285842, -9.743707, -8.750133}
{3.300274, -10.065564, 1.657598}
{3.300274, 10.381088, 1.657598}
{3.300842, -0.154964, -15.659292}
{3.300842, 0.470487, -15.659292}
{3.341389, 6.342483, 13.631949}
{3.341389, -6.026959, 13.631949}
{3.346293, 0.157762, -15.616494}
{3.350812, 0.157762, 18.769978}
{3.421685, -10.172645, -1.247385}
{3.421685, 10.488168, -1.247385}
{3.439332, -10.517963, -7.162169}
{3.439332, 10.833487, -7.162169}
{3.491357, -10.394292, -5.534661}
{3.491357, 10.709816, -5.534661}
{3.505282, -10.73252, -3.896148}
{3.505282, 11.048043, -3.896148}
{3.63797, -1.706628, -15.443234}
{3.63797, 2.022152, -15.443234}
{3.727594, 7.598931, 10.521163}
{3.727594, -7.283408, 10.521163}
{3.752213, 1.79098, 18.01507}
{3.752213, -1.475457, 18.01507}
{3.761541, 5.174462, 14.835708}
{3.761541, -4.858939, 14.835708}
{3.843224, 5.319032, -14.277558}
{3.843224, -5.003509, -14.277558}
{3.9029, 7.512179, -12.507403}
{3.9029, -7.196656, -12.507403}
{3.954611, 4.133699, -14.709569}
{3.954611, -3.818176, -14.709569}
{3.976599, 2.900786, 17.035962}
{3.976599, -2.585263, 17.035962}
{4.04944, 0.86325, 18.01507}
{4.04944, -0.547726, 18.01507}
{4.065999, -2.632842, -15.141581}
{4.065999, 2.948366, -15.141581}
{4.084998, -0.311326, -15.443234}
{4.084998, 0.62685, -15.443234}
{4.133786, -3.639018, 16.159709}
{4.133786, 3.954542, 16.159709}
{4.227676, 8.568778, -11.106254}
{4.227676, -8.253255, -11.106254}
{4.369926, 8.498498, 7.024327}
{4.369926, -8.182975, 7.024327}
{4.554434, 6.278171, -13.08084}
{4.554434, -5.962648, -13.08084}
{4.623259, 9.322668, 3.434284}
{4.623259, -9.007145, 3.434284}
{4.644551, -1.259077, -15.060154}
{4.644551, 1.574601, -15.060154}
{4.66158, 6.465115, 12.204642}
{4.66158, -6.149591, 12.204642}
{4.728762, -8.95501, -9.57432}
{4.728762, 9.270534, -9.57432}
{4.748067, 1.568738, 17.260163}
{4.748067, -1.253215, 17.260163}
{4.866242, 0.628087, 17.029799}
{4.866242, -0.312564, 17.029799}
{4.906173, -9.532184, -7.972655}
{4.906173, 9.847708, -7.972655}
{4.925329, 0.157762, 16.914617}
{4.960055, 0.157762, -15.141581}
{4.974159, -9.49857, 0.091599}
{4.974159, 9.814094, 0.091599}
{4.990349, 5.154133, 13.631949}
{4.990349, -4.838609, 13.631949}
{5.033593, 2.705945, 16.159709}
{5.033593, -2.390421, 16.159709}
{5.076663, -9.832048, -2.685274}
{5.076663, 10.147572, -2.685274}
{5.108907, -9.816107, -6.360965}
{5.108907, 10.13163, -6.360965}
{5.141882, -9.923385, -4.727954}
{5.141882, 10.238909, -4.727954}
{5.142928, 2.484757, -14.709569}
{5.142928, -2.169233, -14.709569}
{5.154203, 4.990263, -13.722677}
{5.154203, -4.674739, -13.722677}
{5.178858, 3.764542, -14.189087}
{5.178858, -3.449019, -14.189087}
{5.226909, 7.213936, 8.736053}
{5.226909, -6.898412, 8.736053}
{5.319118, -3.527627, 15.059256}
{5.319118, 3.843151, 15.059256}
{5.370844, 7.458418, -11.847009}
{5.370844, -7.142894, -11.847009}
{5.589956, -0.773931, -14.709569}
{5.589956, 1.089455, -14.709569}
{5.623957, 0.86325, 16.159709}
{5.623957, -0.547726, 16.159709}
{5.790175, -7.682625, -10.305946}
{5.790175, 7.998148, -10.305946}
{5.918013, 6.059955, -12.507403}
{5.918013, -5.744432, -12.507403}
{5.946244, 8.264249, 5.210969}
{5.946244, -7.948725, 5.210969}
{6.060092, 5.917979, 10.521163}
{6.060092, -5.602455, 10.521163}
{6.061797, 2.02244, 14.838056}
{6.061797, -1.706916, 14.838056}
{6.193125, 8.558753, 1.784151}
{6.193125, -8.243229, 1.784151}
{6.219858, -1.705624, -14.277558}
{6.219858, 2.021148, -14.277558}
{6.267007, 4.546432, 12.021606}
{6.267007, -4.230909, 12.021606}
{6.34252, -3.025797, -13.722677}
{6.34252, 3.34132, -13.722677}
{6.362668, -0.463367, -14.195645}
{6.362668, 0.77889, -14.195645}
{6.373015, -8.546406, -8.783142}
{6.373015, 8.861929, -8.783142}
{6.434073, 0.157762, -14.154688}
{6.442537, -2.823512, 13.631949}
{6.442537, 3.139036, 13.631949}
{6.465182, -4.345969, -13.167796}
{6.465182, 4.661493, -13.167796}
{6.467905, 8.941493, -7.152617}
{6.467905, -8.625969, -7.152617}
{6.499846, 0.157762, 15.059256}
{6.595319, -8.803244, -3.649006}
{6.595319, 9.118767, -3.649006}
{6.648045, -8.931576, -1.4744}
{6.648045, 9.2471, -1.4744}
{6.702424, 6.817545, 7.024327}
{6.702424, -6.502022, 7.024327}
{6.778483, -9.114251, -5.559761}
{6.778483, 9.429774, -5.559761}
{6.817604, 6.702305, -11.106254}
{6.817604, -6.386781, -11.106254}
{7.032901, -0.980818, 13.631949}
{7.032901, 1.296341, 13.631949}
{7.063975, -0.773931, -13.722677}
{7.063975, 1.089455, -13.722677}
{7.228405, 5.237038, -11.769756}
{7.228405, -4.921514, -11.769756}
{7.31869, 7.40406, -9.57432}
{7.31869, -7.088537, -9.57432}
{7.358928, 2.432288, -13.084119}
